stop_id,stop_code,stop_name,stop_url,wheelchair,route_id,loc_type,service_id
"50972","50972",Victoria / Saint-Kevin,http://m.stm.info/fr/horaires/arrets/50972/bus,"1","124,368","0",20M
"50973","50973",Van Horne / Decelles,http://m.stm.info/fr/horaires/arrets/50973/bus,"1","161,370","0",20M
"50974","50974",Van Horne / Decelles,http://m.stm.info/fr/horaires/arrets/50974/bus,"1","161,370","0",20M
"50975","50975",Christophe-Colomb / Crémazie,http://m.stm.info/fr/horaires/arrets/50975/bus,"1","54","0",20M
"50976","50976",de Liège / Christophe-Colomb,http://m.stm.info/fr/horaires/arrets/50976/bus,"1","192","0",20M
"50977","50977",Crémazie / Christophe-Colomb,http://m.stm.info/fr/horaires/arrets/50977/bus,"1","192,460","0",20M
"50978","50978",Christophe-Colomb / Crémazie,http://m.stm.info/fr/horaires/arrets/50978/bus,"1","54","0",20M
"50979","50979",Station Jarry (Saint-Denis / Jarry),http://m.stm.info/fr/horaires/arrets/50979/bus,"1","31,361","0",20M
"50980","50980",Jarry / Saint-Denis,http://m.stm.info/fr/horaires/arrets/50980/bus,"1","193","0",20M
"50981","50981",Station Jarry (Saint-Denis / Jarry),http://m.stm.info/fr/horaires/arrets/50981/bus,"1","31,361","0",20M
"50982","50982",Jarry / Saint-Denis,http://m.stm.info/fr/horaires/arrets/50982/bus,"1","193","0",20M
"50983","50983",Parc Frédéric-Back,http://m.stm.info/fr/horaires/arrets/50983/bus,"1","45,359","0",20M
"50984","50984",Papineau / François-H.-Prévost,http://m.stm.info/fr/horaires/arrets/50984/bus,"1","45,359","0",20M
"50985","50985",Earnscliffe / Queen-Mary,http://m.stm.info/fr/horaires/arrets/50985/bus,"1","63","0",20M
"50986","50986",Queen-Mary / Earnscliffe,http://m.stm.info/fr/horaires/arrets/50986/bus,"1","51,166","0",20M
"50987","50987",de Monkland / Benny,http://m.stm.info/fr/horaires/arrets/50987/bus,"1","162","0",20M
"50988","50988",de Monkland / Benny,http://m.stm.info/fr/horaires/arrets/50988/bus,"1","162","0",20M
"50989","50989",Station Jarry (Jarry / Berri),http://m.stm.info/fr/horaires/arrets/50989/bus,"1","193","0",20M
"50990","50990",Station Jarry (Jarry / Berri),http://m.stm.info/fr/horaires/arrets/50990/bus,"1","193","0",20M
"50991","50991",Sherbrooke / Walkley,http://m.stm.info/fr/horaires/arrets/50991/bus,"1","105,356","0",20M
"50992","50992",Sherbrooke / Walkley,http://m.stm.info/fr/horaires/arrets/50992/bus,"1","105,356","0",20M
"50993","50993",Pie-IX / 55e Rue,http://m.stm.info/fr/horaires/arrets/50993/bus,"1","41,355,439","0",20M
"50994","50994",Barclay / de Darlington,http://m.stm.info/fr/horaires/arrets/50994/bus,"1","160","0",20M
"50995","50995",Saint-Hubert / Mistral,http://m.stm.info/fr/horaires/arrets/50995/bus,"1","30","0",20M
"50996","50996",Saint-Hubert / Mistral,http://m.stm.info/fr/horaires/arrets/50996/bus,"1","30","0",20M
"50997","50997",Somerled / Wilson,http://m.stm.info/fr/horaires/arrets/50997/bus,"1","102","0",20M
"50998","50998",Somerled / Wilson,http://m.stm.info/fr/horaires/arrets/50998/bus,"1","102","0",20M
"50999","50999",Côte-Saint-Luc / Oxford,http://m.stm.info/fr/horaires/arrets/50999/bus,"1","66","0",20M
"51000","51000",Saint-Michel / Legendre,http://m.stm.info/fr/horaires/arrets/51000/bus,"1","41,67,253,357","0",20M
"51001","51001",Saint-Michel / Legendre,http://m.stm.info/fr/horaires/arrets/51001/bus,"1","41,67,253,357","0",20M
"51002","51002",Wilderton / de Bedford,http://m.stm.info/fr/horaires/arrets/51002/bus,"1","160","0",20M
"51003","51003",Queen-Mary / Coolbrook,http://m.stm.info/fr/horaires/arrets/51003/bus,"1","51,166","0",20M
"51004","51004",Côte-Sainte-Catherine / Légaré,http://m.stm.info/fr/horaires/arrets/51004/bus,"1","129","0",20M
"51005","51005",Côte-Sainte-Catherine / Légaré,http://m.stm.info/fr/horaires/arrets/51005/bus,"1","129","0",20M
"51006","51006",Saint-Laurent / Gounod,http://m.stm.info/fr/horaires/arrets/51006/bus,"1","55,363","0",20M
"51007","51007",Saint-Laurent / Gounod,http://m.stm.info/fr/horaires/arrets/51007/bus,"1","55,363","0",20M
"51008","51008",de Monkland / Madison,http://m.stm.info/fr/horaires/arrets/51008/bus,"1","162","0",20M
"51009","51009",de Monkland / Madison,http://m.stm.info/fr/horaires/arrets/51009/bus,"1","162","0",20M
"51010","51010",Côte-Saint-Luc / Dufferin,http://m.stm.info/fr/horaires/arrets/51010/bus,"1","66","0",20M
"51011","51011",Jarry / Foucher,http://m.stm.info/fr/horaires/arrets/51011/bus,"1","193","0",20M
"51012","51012",Jarry / Foucher,http://m.stm.info/fr/horaires/arrets/51012/bus,"1","193","0",20M
"51013","51013",Victoria / Lacombe,http://m.stm.info/fr/horaires/arrets/51013/bus,"1","124,368","0",20M
"51014","51014",Victoria / Lacombe,http://m.stm.info/fr/horaires/arrets/51014/bus,"1","124,368","0",20M
"51015","51015",Somerled / Oxford,http://m.stm.info/fr/horaires/arrets/51015/bus,"1","102","0",20M
"51016","51016",de l'Acadie / Ogilvy,http://m.stm.info/fr/horaires/arrets/51016/bus,"1","365","0",20M
"51017","51017",de l'Acadie / Ogilvy,http://m.stm.info/fr/horaires/arrets/51017/bus,"1","365","0",20M
"51018","51018",Décarie / Queen-Mary,http://m.stm.info/fr/horaires/arrets/51018/bus,"1","17,371","0",20M
"51019","51019",Décarie / Queen-Mary,http://m.stm.info/fr/horaires/arrets/51019/bus,"1","17,371","0",20M
"51020","51020",Queen-Mary / Décarie,http://m.stm.info/fr/horaires/arrets/51020/bus,"1","51,166","0",20M
"51021","51021",Van Horne / Hudson,http://m.stm.info/fr/horaires/arrets/51021/bus,"1","161,370","0",20M
"51022","51022",Van Horne / Hudson,http://m.stm.info/fr/horaires/arrets/51022/bus,"1","161,370","0",20M
"51023","51023",Goyer / Wilderton,http://m.stm.info/fr/horaires/arrets/51023/bus,"1","160","0",20M
"51024","51024",Clanranald / Snowdon,http://m.stm.info/fr/horaires/arrets/51024/bus,"1","63","0",20M
"51025","51025",Somerled / Côte-Saint-Luc,http://m.stm.info/fr/horaires/arrets/51025/bus,"1","102","0",20M
"51026","51026",Cavendish / Sherbrooke,http://m.stm.info/fr/horaires/arrets/51026/bus,"1","104,138","0",20M
"51027","51027",Sherbrooke / Cavendish,http://m.stm.info/fr/horaires/arrets/51027/bus,"1","105,356,420","0",20M
"51028","51028",Cavendish / Sherbrooke,http://m.stm.info/fr/horaires/arrets/51028/bus,"1","104","0",20M
"51029","51029",Sherbrooke / Cavendish,http://m.stm.info/fr/horaires/arrets/51029/bus,"1","105,356","0",20M
"51030","51030",Cavendish / Sherbrooke,http://m.stm.info/fr/horaires/arrets/51030/bus,"1","104,138","0",20M
"51031","51031",Queen-Mary / Trans Island,http://m.stm.info/fr/horaires/arrets/51031/bus,"1","51,166","0",20M
"51032","51032",Queen-Mary / Trans Island,http://m.stm.info/fr/horaires/arrets/51032/bus,"1","51,166","0",20M
"51033","51033",de Monkland / Grand Boulevard,http://m.stm.info/fr/horaires/arrets/51033/bus,"1","103,162","0",20M
"51034","51034",Grand Boulevard / de Monkland,http://m.stm.info/fr/horaires/arrets/51034/bus,"1","103","0",20M
"51035","51035",de Monkland / Grand Boulevard,http://m.stm.info/fr/horaires/arrets/51035/bus,"1","162","0",20M
"51036","51036",Pie-IX / des Grandes-Prairies,http://m.stm.info/fr/horaires/arrets/51036/bus,"1","41,139,355,439","0",20M
"51037","51037",Pie-IX / 53e Rue,http://m.stm.info/fr/horaires/arrets/51037/bus,"1","39,41,139,355,439","0",20M
"51038","51038",Earnscliffe / Snowdon,http://m.stm.info/fr/horaires/arrets/51038/bus,"1","63","0",20M
"51039","51039",Crémazie / Chambord,http://m.stm.info/fr/horaires/arrets/51039/bus,"1","192","0",20M
"51040","51040",Crémazie / Chambord,http://m.stm.info/fr/horaires/arrets/51040/bus,"1","192","0",20M
"51041","51041",Jarry / Saint-Hubert,http://m.stm.info/fr/horaires/arrets/51041/bus,"1","193","0",20M
"51042","51042",Saint-Hubert / Jarry,http://m.stm.info/fr/horaires/arrets/51042/bus,"1","30","0",20M
"51043","51043",Jarry / Saint-Hubert,http://m.stm.info/fr/horaires/arrets/51043/bus,"1","193","0",20M
"51044","51044",Saint-Hubert / Jarry,http://m.stm.info/fr/horaires/arrets/51044/bus,"1","30","0",20M
"51045","51045",Côte-des-Neiges / Côte-Sainte-Catherine,http://m.stm.info/fr/horaires/arrets/51045/bus,"1","165,369,465","0",20M
"51046","51046",Côte-Sainte-Catherine / Côte-des-Neiges,http://m.stm.info/fr/horaires/arrets/51046/bus,"1","129","0",20M
"51047","51047",Côte-des-Neiges / Côte-Sainte-Catherine,http://m.stm.info/fr/horaires/arrets/51047/bus,"1","165,369,465","0",20M
"51048","51048",Côte-Sainte-Catherine / Côte-des-Neiges,http://m.stm.info/fr/horaires/arrets/51048/bus,"1","129","0",20M
"51049","51049",Hôpital général juif,http://m.stm.info/fr/horaires/arrets/51049/bus,"1","129","0",20M
"51050","51050",Station Snowdon (Queen-Mary / de Westbury),http://m.stm.info/fr/horaires/arrets/51050/bus,"1","166,711","0",20M
"51051","51051",Station Snowdon (Queen-Mary / Circle),http://m.stm.info/fr/horaires/arrets/51051/bus,"1","51,166","0",20M
"51052","51052",Saint-Denis / Gounod,http://m.stm.info/fr/horaires/arrets/51052/bus,"1","31,361","0",20M
"51053","51053",Saint-Denis / Gounod,http://m.stm.info/fr/horaires/arrets/51053/bus,"1","31,361","0",20M
"51054","51054",Barclay / Wilderton,http://m.stm.info/fr/horaires/arrets/51054/bus,"1","160","0",20M
"51055","51055",Champagneur / Ogilvy,http://m.stm.info/fr/horaires/arrets/51055/bus,"1","179","0",20M
"51056","51056",Ogilvy / Champagneur,http://m.stm.info/fr/horaires/arrets/51056/bus,"1","80,480","0",20M
"51057","51057",Ogilvy / Bloomfield,http://m.stm.info/fr/horaires/arrets/51057/bus,"1","16","0",20M
"51058","51058",Victoria / Jean-Brillant,http://m.stm.info/fr/horaires/arrets/51058/bus,"1","124,368","0",20M
"51059","51059",Victoria / Jean-Brillant,http://m.stm.info/fr/horaires/arrets/51059/bus,"1","124,368","0",20M
"51060","51060",de Monkland / Hingston,http://m.stm.info/fr/horaires/arrets/51060/bus,"1","103,162","0",20M
"51061","51061",de Monkland / Hingston,http://m.stm.info/fr/horaires/arrets/51061/bus,"1","103,162","0",20M
"51062","51062",Bloomfield / Ogilvy,http://m.stm.info/fr/horaires/arrets/51062/bus,"1","80,179,480","0",20M
"51063","51063",Jean-Talon / de l'Acadie,http://m.stm.info/fr/horaires/arrets/51063/bus,"1","16,92,365,372","0",20M
"51064","51064",Station Acadie (Jean-Talon / de l'Acadie),http://m.stm.info/fr/horaires/arrets/51064/bus,"1","92,179,372","0",20M
"51065","51065",de l'Acadie / Jean-Talon,http://m.stm.info/fr/horaires/arrets/51065/bus,"1","16","0",20M
"51066","51066",Rousselot / Crémazie,http://m.stm.info/fr/horaires/arrets/51066/bus,"1","13","0",20M
"51067","51067",Saint-Laurent / Villeray,http://m.stm.info/fr/horaires/arrets/51067/bus,"1","55,363","0",20M
"51068","51068",Saint-Laurent / Villeray,http://m.stm.info/fr/horaires/arrets/51068/bus,"1","55,363","0",20M
"51069","51069",Ogilvy / Querbes,http://m.stm.info/fr/horaires/arrets/51069/bus,"1","80,480","0",20M
"51070","51070",Ogilvy / Querbes,http://m.stm.info/fr/horaires/arrets/51070/bus,"1","80,480","0",20M
"51071","51071",Côte-Saint-Luc / Clanranald,http://m.stm.info/fr/horaires/arrets/51071/bus,"1","66","0",20M
"51072","51072",Clanranald / Côte-Saint-Luc,http://m.stm.info/fr/horaires/arrets/51072/bus,"1","63","0",20M
"51073","51073",Décarie / Snowdon,http://m.stm.info/fr/horaires/arrets/51073/bus,"1","17,371","0",20M
"51074","51074",Décarie / Snowdon,http://m.stm.info/fr/horaires/arrets/51074/bus,"1","17,371","0",20M
"51075","51075",Jarry / Christophe-Colomb,http://m.stm.info/fr/horaires/arrets/51075/bus,"1","193","0",20M
"51076","51076",Jarry / Christophe-Colomb,http://m.stm.info/fr/horaires/arrets/51076/bus,"1","193","0",20M
"51077","51077",Sherbrooke / Benny,http://m.stm.info/fr/horaires/arrets/51077/bus,"1","105,356","0",20M
"51078","51078",Sherbrooke / Benny,http://m.stm.info/fr/horaires/arrets/51078/bus,"1","105,138,356,420","0",20M
"51079","51079",Saint-Michel / Émile-Journault,http://m.stm.info/fr/horaires/arrets/51079/bus,"1","41,67,357,467","0",20M
"51080","51080",Saint-Michel / Émile-Journault,http://m.stm.info/fr/horaires/arrets/51080/bus,"1","41,67,357,467","0",20M
"51081","51081",Queen-Mary / Ponsard,http://m.stm.info/fr/horaires/arrets/51081/bus,"1","51,166,711","0",20M
"51082","51082",Van Horne / de Darlington,http://m.stm.info/fr/horaires/arrets/51082/bus,"1","161,370","0",20M
"51083","51083",Van Horne / de Darlington,http://m.stm.info/fr/horaires/arrets/51083/bus,"1","161,370","0",20M
"51084","51084",Jean-Talon / Wiseman,http://m.stm.info/fr/horaires/arrets/51084/bus,"1","16,92,179,365,372","0",20M
"51085","51085",Jean-Talon / Wiseman,http://m.stm.info/fr/horaires/arrets/51085/bus,"1","92,179,365,372","0",20M
"51086","51086",Queen-Mary / Lemieux,http://m.stm.info/fr/horaires/arrets/51086/bus,"1","51,166,711","0",20M
"51087","51087",Côte-Sainte-Catherine / Decelles,http://m.stm.info/fr/horaires/arrets/51087/bus,"1","129","0",20M
"51088","51088",Côte-Sainte-Catherine / Decelles,http://m.stm.info/fr/horaires/arrets/51088/bus,"1","129","0",20M
"51089","51089",Girouard / Côte-Saint-Luc,http://m.stm.info/fr/horaires/arrets/51089/bus,"1","102","0",20M
"51090","51090",Côte-Saint-Luc / Girouard,http://m.stm.info/fr/horaires/arrets/51090/bus,"1","66,102","0",20M
"51091","51091",de Monkland / Royal,http://m.stm.info/fr/horaires/arrets/51091/bus,"1","103,162","0",20M
"51092","51092",de Monkland / Royal,http://m.stm.info/fr/horaires/arrets/51092/bus,"1","103,162","0",20M
"51093","51093",Station Parc (Hutchison / Ogilvy),http://m.stm.info/fr/horaires/arrets/51093/bus,"1","80,480","0",20M
"51094","51094",Station Parc (Ogilvy / Hutchison),http://m.stm.info/fr/horaires/arrets/51094/bus,"1","80,480","0",20M
"51095","51095",Station Parc (Ogilvy / Hutchison),http://m.stm.info/fr/horaires/arrets/51095/bus,"1","16","0",20M
"51096","51096",Station Parc (Hutchison / Ogilvy),http://m.stm.info/fr/horaires/arrets/51096/bus,"1","93","0",20M
"51097","51097",Saint-Hubert / Gounod,http://m.stm.info/fr/horaires/arrets/51097/bus,"1","30","0",20M
"51098","51098",Saint-Hubert / Gounod,http://m.stm.info/fr/horaires/arrets/51098/bus,"1","30","0",20M
"51099","51099",Saint-Jacques / No 6910,http://m.stm.info/fr/horaires/arrets/51099/bus,"1","90","0",20M
"51100","51100",Pie-IX / 48e Rue,http://m.stm.info/fr/horaires/arrets/51100/bus,"2","355","0",20M
"51101","51101",Côte-des-Neiges / Saint-Kevin,http://m.stm.info/fr/horaires/arrets/51101/bus,"1","165,369,465","0",20M
"51102","51102",Côte-des-Neiges / Saint-Kevin,http://m.stm.info/fr/horaires/arrets/51102/bus,"1","165,369,465","0",20M
"51103","51103",Barclay / de Vimy,http://m.stm.info/fr/horaires/arrets/51103/bus,"1","160","0",20M
"51104","51104",Fabre / Crémazie,http://m.stm.info/fr/horaires/arrets/51104/bus,"1","10","0",20M
"51105","51105",Crémazie / Fabre,http://m.stm.info/fr/horaires/arrets/51105/bus,"1","192","0",20M
"51106","51106",Crémazie / Fabre,http://m.stm.info/fr/horaires/arrets/51106/bus,"1","192","0",20M
"51107","51107",Papineau / Crémazie (coin Sud-Est),http://m.stm.info/fr/horaires/arrets/51107/bus,"1","45,359","0",20M
"51108","51108",Papineau / Crémazie (coin Nord-Ouest),http://m.stm.info/fr/horaires/arrets/51108/bus,"1","45,359","0",20M
"51109","51109",Papineau / Crémazie (coin Nord-Est),http://m.stm.info/fr/horaires/arrets/51109/bus,"1","45,359","0",20M
"51110","51110",Papineau / Crémazie (coin Sud-Ouest),http://m.stm.info/fr/horaires/arrets/51110/bus,"1","45,359","0",20M
"51111","51111",Cavendish / de Maisonneuve,http://m.stm.info/fr/horaires/arrets/51111/bus,"1","104","0",20M
"51112","51112",Cavendish / No 2525,http://m.stm.info/fr/horaires/arrets/51112/bus,"1","104,138","0",20M
"51113","51113",Jean-Talon / Bloomfield,http://m.stm.info/fr/horaires/arrets/51113/bus,"1","16,92,365,372","0",20M
"51114","51114",Jean-Talon / Bloomfield,http://m.stm.info/fr/horaires/arrets/51114/bus,"1","92,365,372","0",20M
"51115","51115",Pie-IX / 46e Rue,http://m.stm.info/fr/horaires/arrets/51115/bus,"1","41,139,355,439","0",20M
"51116","51116",Victoria / Queen-Mary,http://m.stm.info/fr/horaires/arrets/51116/bus,"1","124","0",20M
"51117","51117",Queen-Mary / Victoria,http://m.stm.info/fr/horaires/arrets/51117/bus,"1","51,166,368,711","0",20M
"51118","51118",Victoria / Queen-Mary,http://m.stm.info/fr/horaires/arrets/51118/bus,"1","124,368","0",20M
"51119","51119",Queen-Mary / Victoria,http://m.stm.info/fr/horaires/arrets/51119/bus,"1","51,166,711","0",20M
"51120","51120",Victoria / Dornal,http://m.stm.info/fr/horaires/arrets/51120/bus,"1","124","0",20M
"51121","51121",de Monkland / de Melrose,http://m.stm.info/fr/horaires/arrets/51121/bus,"1","103,162","0",20M
"51122","51122",de Monkland / de Melrose,http://m.stm.info/fr/horaires/arrets/51122/bus,"1","103,162","0",20M
"51123","51123",Van Horne / Wilderton,http://m.stm.info/fr/horaires/arrets/51123/bus,"1","161,370","0",20M
"51124","51124",Van Horne / Wilderton,http://m.stm.info/fr/horaires/arrets/51124/bus,"1","161,370","0",20M
"51125","51125",Jean-Talon / Querbes,http://m.stm.info/fr/horaires/arrets/51125/bus,"1","92,365,372","0",20M
"51126","51126",Querbes / Jean-Talon,http://m.stm.info/fr/horaires/arrets/51126/bus,"1","16","0",20M
"51127","51127",Jean-Talon / Querbes,http://m.stm.info/fr/horaires/arrets/51127/bus,"1","92,365,372","0",20M
"51128","51128",Girouard / de Terrebonne,http://m.stm.info/fr/horaires/arrets/51128/bus,"1","17,63,371","0",20M
"51129","51129",Girouard / Guillaume-Couture,http://m.stm.info/fr/horaires/arrets/51129/bus,"1","17,63,371","0",20M
"51130","51130",Saint-Denis / Villeray,http://m.stm.info/fr/horaires/arrets/51130/bus,"1","31,361","0",20M
"51131","51131",Saint-Denis / Villeray,http://m.stm.info/fr/horaires/arrets/51131/bus,"1","31,361","0",20M
"51132","51132",École Georges-Vanier (Jarry / De Normanville),http://m.stm.info/fr/horaires/arrets/51132/bus,"1","193","0",20M
"51133","51133",École Georges-Vanier (Jarry / De Normanville),http://m.stm.info/fr/horaires/arrets/51133/bus,"1","193","0",20M
"51134","51134",Sherbrooke / Madison,http://m.stm.info/fr/horaires/arrets/51134/bus,"1","105,138,356","0",20M
"51135","51135",Sherbrooke / Madison,http://m.stm.info/fr/horaires/arrets/51135/bus,"1","105,356","0",20M
"51136","51136",de Terrebonne / Côte-Saint-Luc,http://m.stm.info/fr/horaires/arrets/51136/bus,"1","17,371","0",20M
"51137","51137",de Terrebonne / Earnscliffe,http://m.stm.info/fr/horaires/arrets/51137/bus,"1","17,63,371","0",20M
"51138","51138",Côte-Saint-Luc / Earnscliffe,http://m.stm.info/fr/horaires/arrets/51138/bus,"1","66","0",20M
"51140","51140",Station Parc (Jean-Talon / Hutchison),http://m.stm.info/fr/horaires/arrets/51140/bus,"1","92,93,365,372","0",20M
"51141","51141",Lajeunesse / Villeray,http://m.stm.info/fr/horaires/arrets/51141/bus,"1","99","0",20M
"51142","51142",Saint-Michel / Denis-Papin,http://m.stm.info/fr/horaires/arrets/51142/bus,"1","41,67,357","0",20M
"51143","51143",Saint-Michel / Denis-Papin,http://m.stm.info/fr/horaires/arrets/51143/bus,"1","41,67,357","0",20M
